DATA,"ALT_CARREC","CARREC","TEMA","GRUP_INTERES","ESTAT_REGISTRE","NUMERO_REGISTRE","LLOC","TIPUS_ACTIVITAT","ACTIVITAT",PARTICIPANTS,HORES_ALT_CARREC,"CODI_ENS","NOM_ENS"
"2024/10/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració + Visita guiada a La Nuu",,,,"EL CELLER","Activitat institucional","Acte","2","1.00","818460009","Ajuntament de Rubí"
"2024/10/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració i visita guiada a La Nuu",,,,"EL CELLER","Activitat institucional","Acte","2","1.50","818460009","Ajuntament de Rubí"
"2024/10/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Gala de Lliurament de Guardons dels Premis Vinari dels Vins Catalans 2024",,,,"Teatre Casal ? Societat La Principal (Vilafranca)","Activitat institucional","Acte","4","2.50","818460009","Ajuntament de Rubí"
"2024/10/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Dia Internacional de les Persones Grans- Paella popular i música",,,,"Rambla Ferrocarril","Activitat institucional","Acte","6","3.00","818460009","Ajuntament de Rubí"
"2024/10/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Recepció Romería Virgen de Luna y Alcalde de Villanueva de Córdoba",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","7","1.50","818460009","Ajuntament de Rubí"
"2024/10/09","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","11","3.00","818460009","Ajuntament de Rubí"
"2024/10/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Exterior","Activitat institucional","Reunió","4","4.50","818460009","Ajuntament de Rubí"
"2024/10/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Pla d'Acció i Innovació Cultural (PAIC)",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","4","4.00","818460009","Ajuntament de Rubí"
"2024/10/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","ALCALDESSA INFORMA - Districte 3",,,,"EL CELLER [C-04]","Activitat institucional","Reunió","9","1.50","818460009","Ajuntament de Rubí"
"2024/10/16","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","11","3.00","818460009","Ajuntament de Rubí"
"2024/10/16","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Salutació 38 plans d'ocupació",,,,"RUBÍ FORMA","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2024/10/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple Municipal Extraordinari",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","12","3.00","818460009","Ajuntament de Rubí"
"2024/10/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració exposició 8 fotògrafs, 8 mirades",,,,"EL CELLER","Activitat institucional","Acte","2","1.00","818460009","Ajuntament de Rubí"
"2024/10/19","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","29a Fira de Sant Galderic - Passejada Mercat d'Art i d'Artesania",,,,"C. Maximí Fornés i Pl. Doctor Guardiet","Activitat institucional","Acte","6","1.50","818460009","Ajuntament de Rubí"
"2024/10/19","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Velada de boxa contra la fam infantil",,,,"Club Boxeo Rubí (C. Ciclisme, 41)","Activitat institucional","Acte","5","1.00","818460009","Ajuntament de Rubí"
"2024/10/21","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Eurocities",,,,"Estrasburgo","Activitat institucional","Acte","3","12.00","818460009","Ajuntament de Rubí"
"2024/10/22","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Eurocities",,,,"Estrasburgo","Activitat institucional","Acte","3","12.00","818460009","Ajuntament de Rubí"
"2024/10/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","11","3.00","818460009","Ajuntament de Rubí"
"2024/10/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de portaveus",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","0.50","818460009","Ajuntament de Rubí"
"2024/10/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Festes de tardor de l'Associació de Gent Gran de Rubí",,,,"CASAL GENT GRAN","Activitat institucional","Acte","3","1.50","818460009","Ajuntament de Rubí"
"2024/10/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Consell admin PROURSA",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","2","1.00","818460009","Ajuntament de Rubí"
"2024/10/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració Mercandal Ca'n Oriol",,,,"Ca'n Oriol","Activitat institucional","Acte","5","1.00","818460009","Ajuntament de Rubí"
"2024/10/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Innauguració Perfumeria La Marquesa",,,,"carrer sant Cugat","Activitat institucional","Acte","3","0.50","818460009","Ajuntament de Rubí"
"2024/10/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Presentació llibre Manuel Alvarez",,,,"BIBLIOTECA MESTRE MARTÍ TAULER","Activitat institucional","Acte","3","0.50","818460009","Ajuntament de Rubí"
"2024/10/26","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Cloenda del Festival La Nuu: Nit Screen",,,,"EDIFICI SOCIOCULTURAL EL PINAR","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2024/10/26","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Velada de boxa II Torneig Ciutat de Rubí",,,,"club boxeo vega","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2024/10/28","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","ALCALDESSA INFORMA - Districte 4",,,,"EL CELLER","Activitat institucional","Reunió","9","1.50","818460009","Ajuntament de Rubí"
"2024/10/29","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple Municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","12","3.00","818460009","Ajuntament de Rubí"
"2024/10/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","MINUT SILENCI- En senyal de dol per les víctimes a causa del temporal de pluja",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2024/10/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","11","3.00","818460009","Ajuntament de Rubí"
"2024/11/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Presentació programació 25N",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","4","4.00","818460009","Ajuntament de Rubí"
"2024/11/06","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","11","3.00","818460009","Ajuntament de Rubí"
"2024/11/06","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Exterior","Activitat institucional","Reunió","3","1.00","818460009","Ajuntament de Rubí"
"2024/11/06","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans:  Pla inundacions",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","3","4.00","818460009","Ajuntament de Rubí"
"2024/11/08","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració Fira del Vi",,,,"EL CELLER [C-04]","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2024/11/09","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","75è Aniversari del Centre Excusionista de Rubí",,,,"Masia Can Ramoneda","Activitat institucional","Acte","5","1.00","818460009","Ajuntament de Rubí"
"2024/11/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","ALCALDESSA INFORMA - Districtes 5 i 6",,,,"EL CELLER","Activitat institucional","Reunió","9","1.50","818460009","Ajuntament de Rubí"
"2024/11/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita al Centre de Recerca -MOEHS",,,,"Polígono Rubí Sur ? César Martinell i Brunet, 10","Activitat institucional","Reunió","4","1.50","818460009","Ajuntament de Rubí"
"2024/11/13","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","11","3.00","818460009","Ajuntament de Rubí"
"2024/11/13","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de portaveus",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","0.50","818460009","Ajuntament de Rubí"
"2024/11/13","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","PIMEC- 50 aniversari - Acte institucional",,,,"Centre d'Alt Rendiment de Sant Cugat","Activitat institucional","Acte","4","3.00","818460009","Ajuntament de Rubí"
"2024/11/15","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Sessió plenària Consell FP",,,,"RUBÍ FORMA","Activitat institucional","Acte","2","1.50","818460009","Ajuntament de Rubí"
"2024/11/18","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Plenari de la gent gran",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","2","2.00","818460009","Ajuntament de Rubí"
"2024/11/18","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Acte inaugural nou Consum a Rubí",,,,"C. Calderon de la Barca s/n RUBÍ","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2024/11/20","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","11","3.00","818460009","Ajuntament de Rubí"
"2024/11/20","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Plenari de Constitució del Consell d'Infància",,,,"TEATRE LA SALA","Activitat institucional","Acte","3","2.00","818460009","Ajuntament de Rubí"
"2024/11/21","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple Municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","12","3.00","818460009","Ajuntament de Rubí"
"2024/11/22","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Consell General TCIR",,,,"MASÍA DE CAN SERRA","Activitat institucional","Acte","6","1.50","818460009","Ajuntament de Rubí"
"2024/11/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Lectura del manifest 25N",,,,"Plaça Doctor Guardiet","Activitat institucional","Acte","12","3.00","818460009","Ajuntament de Rubí"
"2024/11/27","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita Centre Logístic Mercadona",,,,"Avda. Can Amat, S/N - Avda. de la Energia, 32 -  Pol. Industrial El Barcelonés (Abrera - Barcelona)","Activitat institucional","Acte","3","2.00","818460009","Ajuntament de Rubí"
"2024/11/28","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Espectacle d'encesa de l'enllumenat de nadal 2024",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2024/12/02","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Exterior","Activitat institucional","Reunió","4","2.00","818460009","Ajuntament de Rubí"
"2024/12/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","11","3.00","818460009","Ajuntament de Rubí"
"2024/12/10","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Acte jubilació municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","6","0.75","818460009","Ajuntament de Rubí"
"2024/12/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Acte commemoració centenari- Vicente Torns Group",,,,"Victente Torns Group","Activitat institucional","Acte","4","3.00","818460009","Ajuntament de Rubí"
"2024/12/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Exposició Llindar col·lectiu 382",,,,"C.C. ESCARDIVOL/ ESCOLA D'ADULTS","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2024/12/13","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Districte 6","Activitat institucional","Reunió","4","1.50","818460009","Ajuntament de Rubí"
"2024/12/13","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Homenatge a la gent gran del barri del Pinar",,,,"EDIFICI SOCIOCULTURAL EL PINAR","Activitat institucional","Acte","4","1.00","818460009","Ajuntament de Rubí"
"2024/12/16","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Recepció institucional Consellera de Territori, Habitatge i Transició Ecològica",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2024/12/16","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Acte de lliurament de claus d'habitatges C. Marconi",,,,"C/ Marconi","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2024/12/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"La Noguera","Activitat institucional","Acte","2","1.00","818460009","Ajuntament de Rubí"
"2024/12/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita Col.legi Melquíades",,,,"ESCOLA MONTSERRAT","Activitat institucional","Acte","2","0.75","818460009","Ajuntament de Rubí"
"2024/12/18","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Cloenda programa Impuls en femení 2.0",,,,"MASÍA DE CAN SERRA","Activitat institucional","Acte","4","1.50","818460009","Ajuntament de Rubí"
"2024/12/18","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Recepció de Nadal Entitats",,,,"BIBLIOTECA MESTRE MARTÍ TAULER [C-01]","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2024/12/20","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Àvia centenària 105 anys",,,,"Visita","Activitat institucional","Acte","2","0.75","818460009","Ajuntament de Rubí"
"2024/12/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","NADAL - Visita Residència Primer de Maig",,,,"RESIDÈNCIA PRIMER DE MAIG","Activitat institucional","Acte","2","0.75","818460009","Ajuntament de Rubí"
"2024/12/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","NADAL - Residència Amanecer",,,,"RESIDÈNCIA PRIMER DE MAIG","Activitat institucional","Acte","2","0.75","818460009","Ajuntament de Rubí"
"2024/12/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","11","3.00","818460009","Ajuntament de Rubí"
"2025/01/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Arribada de Ses Majestats els Reis d'Orient i cavalcada de Reis",,,,"C.C. ESCARDÍVOL","Activitat institucional","Acte","11","3.00","818460009","Ajuntament de Rubí"
"2025/01/07","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Comissió seguiment del POUM",,,,"MASÍA DE CAN SERRA [C-09]","Activitat institucional","Reunió","8","1.50","818460009","Ajuntament de Rubí"
"2025/01/08","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","9","3.00","818460009","Ajuntament de Rubí"
"2025/01/08","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita a la planta de biometanització i compostatge de Can Barba",,,,"*Terrassa","Activitat institucional","Acte","3","1.50","818460009","Ajuntament de Rubí"
"2025/01/09","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple Municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","11","3.00","818460009","Ajuntament de Rubí"
"2025/01/10","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Tancament projecte ONA",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","5","1.00","818460009","Ajuntament de Rubí"
"2025/01/10","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Reconeixement a la nadala guanyadora 2024",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/01/13","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Benvinguda Fòrum amb persones grans",,,,"BIBLIOTECA MESTRE MARTÍ TAULER","Activitat institucional","Acte","2","0.75","818460009","Ajuntament de Rubí"
"2025/01/13","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","3","1.00","818460009","Ajuntament de Rubí"
"2025/01/13","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Consell d'Administració Extraordinari PROURSA",,,,"Sala de Juntes de Govern Local de l'Ajutament","Activitat institucional","Reunió","12","1.00","818460009","Ajuntament de Rubí"
"2025/01/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/01/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Presentació fons documental de l'antic Casino Espanyol al exsocis de l'entitat",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/01/16","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","inauguració exposició 75è aniversari d'Escacs de Rubí",,,,"ANTIGA ESTACIÓ","Activitat institucional","Acte","4","1.00","818460009","Ajuntament de Rubí"
"2025/01/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","2","1.00","818460009","Ajuntament de Rubí"
"2025/01/20","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de portaveus",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","0.50","818460009","Ajuntament de Rubí"
"2025/01/21","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","FITUR",,,,"Madrid","Activitat institucional","Acte","1","12.00","818460009","Ajuntament de Rubí"
"2025/01/21","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/01/22","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","FITUR",,,,"Madrid","Activitat institucional","Acte","1","12.00","818460009","Ajuntament de Rubí"
"2025/01/24","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","2","1.00","818460009","Ajuntament de Rubí"
"2025/01/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Sant Antoni Abat (Tres Tombs) - Recepció d'autoritats",,,,"CASA CONSISTORIAL [AD-01]","Activitat institucional","Acte","11","3.00","818460009","Ajuntament de Rubí"
"2025/01/27","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","7","1.00","818460009","Ajuntament de Rubí"
"2025/01/29","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/01/29","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Lliurament reconeixements Ruta de les Tapes 2024",,,,"Extern","Activitat institucional","Acte","3","1.50","818460009","Ajuntament de Rubí"
"2025/01/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple Municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","11","3.00","818460009","Ajuntament de Rubí"
"2025/02/01","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Jornada projecte InEuroope - INJUVE",,,,"ATENEU MUNICIPAL","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/02/01","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Celebració 70 anys Condis Mariona",,,,"Condis Mariona","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/02/03","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","4","1.00","818460009","Ajuntament de Rubí"
"2025/02/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Lliurament premis Catalonia FP BIZ DAY",,,,"Paranimf de l'Escola Industrial - Diputació de Barcelona","Activitat institucional","Acte","4","1.50","818460009","Ajuntament de Rubí"
"2025/02/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2025/02/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Campanya memòria Casino",,,,"EL CASINO [C-06]","Activitat institucional","Acte","3","4.00","818460009","Ajuntament de Rubí"
"2025/02/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita projecte PRODIS - Visita al Vapor de PRODIS",,,,"Carrer del Bruc, 08224 Terrassa","Activitat institucional","Acte","6","1.50","818460009","Ajuntament de Rubí"
"2025/02/06","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Recepció institucional Hble. Sr. Albert Dalmau Miranda",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2025/02/06","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita empresa Submer",,,,"Submer Technology","Activitat institucional","Reunió","4","2.25","818460009","Ajuntament de Rubí"
"2025/02/07","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","2","1.00","818460009","Ajuntament de Rubí"
"2025/02/08","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Lliurament premis Santa Àgueda 2025",,,,"BIBLIOTECA MESTRE MARTÍ TAULER","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/02/10","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","4","3.00","818460009","Ajuntament de Rubí"
"2025/02/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Plenari de la gent gran",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","4","1.50","818460009","Ajuntament de Rubí"
"2025/02/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Carnaval 2025",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","4","4.00","818460009","Ajuntament de Rubí"
"2025/02/13","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració exposició Hidralgia",,,,"ANTIGA ESTACIÓ","Activitat institucional","Acte","4","1.00","818460009","Ajuntament de Rubí"
"2025/02/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","1","1.00","818460009","Ajuntament de Rubí"
"2025/02/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","5","1.00","818460009","Ajuntament de Rubí"
"2025/02/18","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"PAVELLÓ POLIESPORTIU DE LA LLANA","Activitat institucional","Reunió","5","1.00","818460009","Ajuntament de Rubí"
"2025/02/19","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2025/02/19","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de portaveus",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","0.50","818460009","Ajuntament de Rubí"
"2025/02/19","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Camp de golf",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","4","4.00","818460009","Ajuntament de Rubí"
"2025/02/19","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Acte","2","3.00","818460009","Ajuntament de Rubí"
"2025/02/19","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","CVO- Xiulada simbòlica contra LGBTI fòbia a l'Esport",,,,"CAMP DE FUTBOL CAN FATJÓ","Activitat institucional","Acte","7","1.00","818460009","Ajuntament de Rubí"
"2025/02/21","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","1","1.00","818460009","Ajuntament de Rubí"
"2025/02/24","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Temporada del Teatre La Sala",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","5","4.00","818460009","Ajuntament de Rubí"
"2025/02/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Commemoració 25è aniversari Sindicatura",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","9","3.00","818460009","Ajuntament de Rubí"
"2025/02/26","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/02/27","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple Municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","11","3.00","818460009","Ajuntament de Rubí"
"2025/03/01","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Rua de comparses de Carnaval",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","4","4.00","818460009","Ajuntament de Rubí"
"2025/03/01","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Rua de Carnaval",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","7","4.00","818460009","Ajuntament de Rubí"
"2025/03/02","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Rua infantil de Carnaval",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","7","4.00","818460009","Ajuntament de Rubí"
"2025/03/03","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"PAVELLÓ POLIESPORTIU DE LA LLANA","Activitat institucional","Acte","5","1.00","818460009","Ajuntament de Rubí"
"2025/03/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/03/08","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Lectura del manifest del Dia de la Dona",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2025/03/10","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Benvinguda - Setmana de l'Orientació",,,,"RUBÍ FORMA","Activitat institucional","Acte","4","1.00","818460009","Ajuntament de Rubí"
"2025/03/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
