ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"2020","2020/11/27","G59466011","CF JUVENTUT 25 DE SETEMBRE","Subvención 2020. CF Juventud 25SET. Actividades federadas y de JJEE, temporada 2019-2020","Esports","JUSTIFICADA PARCIALMENTE","18000.00","18000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/04","G61004412","HOQUEI CLUB RUBI CENT PATINS","Subvención 2020. HCR Cent Patins. Actividades federadas, competiciones senior masculino y senior femenino, temp 19-20","Esports","JUSTIFICADA PARCIALMENTE","20000.00","20000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/21","S5800028B","INSTITUT LA SERRETA","2019-20 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1350.75","1350.75","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/21","S0800117D","ESCOLA CA N'ALZAMORA","2019-20 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","2404.63","2404.63","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/07/31","G59429290","ASSOCIACIO COMPARTIR","Casals AGOST ASSOCIACIÓ COMPARTIR","Educació","PAGADA PARCIALMENTE","16359.48","16359.48","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/21","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","2019-20 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","530.64","530.64","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/28","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","Convocatòria subvencions 50/50 curs/temporada 2018-2019","Manteniments","PAGADA","215.88","215.88","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G59849760","FOMENT DE LA SARDANA DE RUBI","Convocatòria 2019 per entitats culturals - Modalitat C","Cultura","JUSTIFICADA","2300.00","2153.89","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B60092202","TV 2001 SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","700.00","700.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G66153008","ASSOCIACIO JAZZ RUBI","Subvencions 2020 - Entitats Culturals","Cultura","JUSTIFICADA","1100.00","1100.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/28","G65698888","ASSOCIACIO DE VOLUNTARIS DE PROTECCIÓ CIVIL DE RUBI","Subvenció Associació de Voluntaris de Proteció civil de Rubí 2020","Policia Local","JUSTIFICADA PARCIALMENTE","2000.00","2000.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/02","S0800121F","CEE CA'N ORIOL","AJUT TRANSPORT ACTIVITATS CEE CA N'ORIOL CURS 2019-20","Educació","RECONOCIDA LA OBLIGACIÓN","162.00","162.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/21","Q5856371I","ESCOLA SCHOLA","2019-20 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1202.31","1202.31","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G59849760","FOMENT DE LA SARDANA DE RUBI","Subvencions 2020 - Entitats Culturals","Cultura","JUSTIFICADA","5600.00","5600.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/24","G65665226","GRUP EIRENE","MODALITAT G: ENTITATS DE COOPERACIÓ INTERNACIONAL","Polítiques de Ciutadania","JUSTIFICADA","3337.00","3337.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
"2020","2020/12/09","B66696097","BAR NAPOLES HERMANAS CABRERA SL","Convocatòria 2020 per al fomenet d'activitats de comerç urbà i de serveis de proximitat afectats pel COVID-19","Comerç i Indústria","PAGADA","1062.00","1062.00","2024/09/03 13:13:35","818460009","Ajuntament de Rubí"
